hotttness,key,mode,fade_out,fade_in,danceability,duration,energy,loudness,tempo,time_signature,year,artist_hotttness,analysis_sample_rate
0.2595903923820961,3.048,0.673,0.9720137860467992,0.0,0.0,151.40526,0.0,-25.26,93.773,2.289,0,0.41703311713480384,22050
,0.108,0.266,0.97942926332959,0.014062445357605534,0.0,256.78322,0.0,-13.139,85.988,0.756,1993,0.5058831686836971,22050
,3.465,0.0,0.9384311889888282,0.0052065596509031,0.0,136.75057,0.0,-22.504,103.12,3.46,0,0.14519082979005074,22050
0.5671842258933324,0.0,0.215,0.942184208262502,0.000830618966081456,0.0,205.87057,0.0,-4.12,91.463,0.872,0,0.5531688635836378,22050
,0.666,0.0,0.952728245016722,0.010849943869378065,0.0,298.52689,0.0,-11.813,98.974,1.528,0,0.4321725641468849,22050
0.3864772912554594,0.0,0.0,1.0000003497075338,0.0012978035141799217,0.0,257.35791,0.0,-9.584,95.56,0.0,1997,0.4666288889016846,22050
0.6352914598603203,0.605,0.368,1.0000040350695134,0.1436070893481304,0.0,96.65261,0.0,-8.958,120.502,3.0,2008,0.44522219768945687,22050
,6.4750000000000005,0.737,0.969426898836025,0.000883687152832456,0.0,226.32444,0.0,-12.42,89.675,2.192,0,0.3225901576387948,22050
,1.666,0.364,1.000000520004287,0.0,0.0,557.68771,0.0,-18.203,89.868,1.028,0,0.31784505601101765,22050
0.0,4.662,0.631,0.933337641375047,0.001000225444753275,0.0,164.96281,0.0,-6.929,137.828,2.284,0,0.3499126116745628,22050
0.6844825731512485,3.357,0.417,0.9464966870198441,0.0009710344454122108,0.0,248.18893,0.0,-3.798,117.954,0.0,0,0.5799889824287546,22050
,0.756,0.519,0.9891725979768525,0.0041579594184242155,0.0,184.94649,0.0,-10.133,108.977,0.025,1980,0.5392454183492504,22050
0.859349894131751,5.9510000000000005,0.0,0.9741177740229536,0.0019610077323944765,0.0,312.08444,0.0,-8.775,119.562,1.264,2004,0.5361735524164093,22050
0.5989470385987709,5.34,0.0,1.0000009177589213,0.0,0.0,185.23383,0.0,-3.684,86.813,0.0,2004,0.5130656545045009,22050
0.8330062427807008,2.436,0.536,0.9555064573988393,0.0005671623167804524,0.0,234.50077,0.0,-5.811,111.319,0.985,1984,0.5370020431521056,22050
,2.175,0.586,0.9546233862927554,0.0006024067451971697,0.0,245.68118,0.0,-8.238,168.268,3.0,0,0.3157956797084056,22050
0.0,0.0,0.0,0.9690132836748101,0.0,0.0,235.38893,0.0,-19.488,85.508,3.0,0,0.42070316745118513,22050
0.4733465411087876,2.028,0.444,0.9543673447895331,0.0010612925713533868,0.0,146.99057,0.0,-5.677,152.633,0.0,2009,0.39724973501940264,22050
0.5359538016656614,6.8580000000000005,0.0,0.9408006518512261,0.0006755138873522223,0.0,304.95302,0.0,-20.496,86.321,2.696,1992,0.4671106485845494,22050
0.6394509608606281,0.335,0.0,0.9999973804290905,0.0,0.0,83.98322,0.0,-20.856,100.03,3.928,0,0.45801298756125,22050
0.36348849939801875,0.32,0.38,0.9816671339113062,0.0006271909176709909,0.0,264.6722,0.0,-7.611,147.128,2.524,2007,0.4052346907874076,22050
,2.375,0.0,0.9733780523390464,0.003356079830654414,0.0,208.87465,0.0,-15.086,111.927,0.284,0,0.25669967963298174,22050
,8.52,0.576,0.9732374238515646,0.0009672258764758003,0.0,230.55628,0.0,-4.883,87.992,0.608,2007,0.6120672682978017,22050
0.44859049865725,5.712,0.0,0.9585577591514731,0.0010719601333570824,0.0,381.54404,0.0,-10.211,134.819,1.92,1999,0.4073868296459371,22050
0.4330050772745855,5.33,0.0,0.9999981174069729,0.0,0.0,169.97832,0.0,-12.738,185.325,2.36,2003,0.4045752263997647,22050
0.6304604526038231,1.0,0.875,0.9106713154976005,0.0006125733196213,0.0,222.01424,0.0,-5.278,99.124,0.416,2008,0.480812448609679,22050
0.23621263855708055,2.772,0.539,0.9653368178755671,0.00029444466001999915,0.0,285.28281,0.0,-8.879,127.469,2.812,0,0.2328250608705825,22050
,2.786,0.506,0.9853271222923403,0.0,0.0,179.01669,0.0,-4.852,120.617,2.948,2008,0.32752607801909256,22050
0.5315802406782681,7.398,0.807,0.9517856038932854,0.0,0.0,247.17016,0.0,-8.476,165.886,4.0,2006,0.47717883383688675,22050
0.5033812362063191,3.132,0.516,0.9597168673952284,0.06440696977567364,0.0,156.55138,0.0,-8.038,127.792,0.0,2008,0.34384449941445117,22050
,2.002,0.308,0.9781031389544392,0.0,0.0,153.49506,0.0,-16.016,118.06,0.407,2001,0.5169637307383411,22050
,3.395,0.4,0.9490403069067399,0.0025852536431583504,0.0,142.73261,0.0,-9.865,124.877,4.0,1995,0.2969556817997762,22050
,4.504,0.45,0.9812344484690871,0.0006310558309845627,0.0,244.03546,0.0,-10.258,130.052,4.0,0,0.35290225382037665,22050
,8.091000000000001,0.48,0.9311743950284529,0.0020512407561597396,0.0,157.46567,0.0,-5.074,125.295,1.42,1966,0.44905257515374747,22050
,2.515,0.477,0.9047045777279726,0.0,0.0,273.8673,0.0,-11.706,162.817,2.356,0,0.33750728916593725,22050
,4.7700000000000005,0.0,0.9565772352001586,0.0,0.0,309.60281,0.0,-7.254,181.371,0.636,2004,0.31569027681555284,22050
0.30416950343527516,2.502,0.0,0.9817442890488447,0.0007106920887629448,0.0,208.24771,0.0,-3.976,92.55,2.384,0,0.33208898102000006,22050
,6.1160000000000005,0.0,0.9606422770498352,0.0,0.0,260.98893,0.0,-9.588,90.101,1.276,0,0.4030007990319534,22050
,2.54,0.59,0.970294999003326,0.0015083959480675232,0.0,194.24608,0.0,-9.503,145.218,2.14,0,0.3201654160463429,22050
,1.212,0.393,0.9706083122607457,0.006881415792555525,0.0,142.99383,0.0,-18.183,101.324,3.076,0,0.29858071751793647,22050
,3.2760000000000002,0.57,0.9458328463375132,0.0009971819175205326,0.0,172.48608,0.0,-17.877,105.732,0.0,0,0.38072823961162366,22050
0.0,3.272,0.706,0.973630144309955,0.0014566640884056666,0.0,193.59302,0.0,-11.08,85.2,0.0,0,0.38238936993589595,22050
,0.0,0.0,0.9157660359344633,0.001427027822391483,0.0,189.20444,0.0,-9.113,107.932,2.696,0,0.39599952273493794,22050
0.46048484498641545,4.686,0.595,0.9567373127905529,0.006307163530679436,0.0,141.42649,0.0,-9.379,119.712,0.123,1963,0.3639301878559263,22050
0.4359541449935655,0.0,0.0,0.9349828284961623,0.002547107958722659,0.0,267.75465,0.0,-5.136,102.008,2.024,2008,0.0,22050
,1.708,0.431,0.9733470199053336,0.0011876338961440977,0.0,339.33016,0.0,-7.018,84.769,3.15,0,0.04903438084848781,22050
0.0,1.008,0.0,0.970606197556137,0.0010348456219671026,0.0,126.58893,0.0,-9.568,82.752,1.572,0,0.3765142312148788,22050
0.7101436595606722,0.639,0.592,0.9516461711299351,0.0021748203404418245,0.0,268.06812,0.0,-5.051,129.97,0.0,0,0.5608197692618571,22050
0.77657388291467,0.6900000000000001,0.0,0.9285490306825894,0.0022588260527402633,0.0,378.95791,0.0,-5.856,196.141,2.468,2009,0.5275485822878766,22050
0.5917541605957845,0.278,0.402,1.0000007426435005,0.0006527445504526785,0.0,255.84281,0.0,-7.532,121.871,3.66,2003,0.3413762676298949,22050
0.3135621142479342,4.843999999999999,0.454,0.9783153616847248,0.0,0.0,205.71383,0.0,-8.265,104.448,3.036,0,0.0,22050
0.49986128612893904,8.030000000000001,0.623,0.9665501623472502,0.001366771210518531,0.0,341.68118,0.0,-7.422,112.063,0.501,1997,0.3762975699769462,22050
0.36649513412925544,3.801,0.469,0.9999987007379375,0.0,0.0,277.08036,0.0,-13.095,84.186,3.08,0,0.3835242473277272,22050
0.2538347361322313,3.528,0.0,0.9622800214530657,0.0014348579742675118,0.0,180.50567,0.0,-14.794,219.298,1.804,0,0.3172299038462513,22050
0.0,2.28,0.563,1.0000060672967217,0.005778377830213347,0.0,34.61179,0.0,-3.93,84.303,0.0,0,0.27948312712204865,22050
0.0,8.206,0.0,0.9647047436178284,0.01949108936153044,0.0,211.17342,0.0,-13.506,81.404,0.612,0,0.3102989963854615,22050
,4.932,0.458,0.986925642634418,0.0,0.0,286.82404,0.0,-6.615,134.741,0.0,1960,0.3825930008756608,22050
,0.636,0.0,0.983337467444215,0.0016832317052874529,0.0,184.76363,0.0,-11.242,126.31,1.6300000000000001,1956,0.3942896621203247,22050
,0.021,0.144,0.943472750479399,0.0010099361688279834,0.0,124.76036,0.0,-17.913,161.533,2.608,0,0.35954231276126625,22050
0.2707759989463275,0.0,0.268,0.9366352419510976,0.01922873777427801,0.0,204.38159,0.0,-7.941,94.495,0.796,0,0.4254506138636907,22050
,0.0,0.0,0.9854443406368614,0.0014358393562548567,0.0,215.90159,0.0,-4.475,102.828,4.0,2002,0.48133930857423185,22050
,0.14,0.275,0.9172776281544174,0.0,0.0,163.39546,0.0,-9.632,100.016,3.448,0,0.5938083651752645,22050
0.23216679144970892,0.0,0.86,0.9748459037204282,0.001537164226428311,0.0,338.28526,0.0,-8.527,111.989,3.68,0,0.3109209626445081,22050
0.0,0.0,0.0,0.9395777907106632,0.0011013135524070065,0.0,139.83302,0.0,-9.737,102.881,3.9619999999999997,0,0.3049119117083977,22050
,1.136,0.555,0.999996684910708,0.0,0.0,126.69342,0.0,-4.762,86.992,1.564,0,0.41784614771379464,22050
0.26586104921065007,0.594,0.482,0.9189026753361073,0.0,0.0,238.49751,0.0,-10.996,182.247,1.34,0,0.44859380261178367,22050
,7.677999999999999,0.605,0.919141382405584,0.027960106498507938,0.0,167.13098,0.0,-11.053,91.256,0.0,1989,0.36290298564883927,22050
0.0,0.0,0.609,0.9577841824522456,0.000916182868589341,0.0,211.74812,0.0,-7.461,138.755,2.91,0,0.27152765767142323,22050
0.0,0.95,0.474,0.9892156052594383,0.0012815395661249422,0.0,188.05506,0.0,-5.022,92.571,2.9,0,0.4019975433642836,22050
0.0,3.99,0.661,0.8938659018761593,0.006354078681144291,0.0,152.97261,0.0,-11.339,90.073,1.748,0,0.28872653678340027,22050
0.23962909777363708,2.325,0.768,0.9650997333757944,0.0014702265938192505,0.0,144.19546,0.0,-12.031,90.099,2.604,2005,0.44865347112982507,22050
0.5035762243251369,2.96,0.0,0.9685556475535619,0.00047589197728007727,0.0,285.77914,0.0,-5.956,111.046,2.956,0,0.34593570218633163,22050
0.0,0.0,0.722,0.9825474370675878,0.0015425264251915818,0.0,262.55628,0.0,-10.325,125.294,0.0,0,0.3253046738296753,22050
0.4675749482192641,5.148,0.0,0.9486210228859746,0.00030849996859033506,0.0,366.28853,0.0,-13.018,131.948,0.16,1999,0.500691340913453,22050
0.3589765264395974,5.463,0.59,0.9754842976004484,0.0,0.0,220.42077,0.0,-2.588,150.23,1.388,2005,0.3135384592890974,22050
0.3552855364230894,0.0,0.0,0.8914822601177939,0.002648744151916268,0.0,91.74159,0.0,-12.671,177.465,3.5,2000,0.3929946225880104,22050
0.26586104921065007,0.21299999999999997,0.391,0.930005731542487,0.034648738869855825,0.0,65.51465,0.0,-22.71,100.088,3.4749999999999996,2009,0.39724973501940264,22050
0.2758305647028295,3.96,0.696,0.8921439967616205,0.0,0.0,206.96771,0.0,-22.504,134.279,5.691,0,0.40981841145610814,22050
0.40003965695463956,0.0,0.611,0.9784744615188056,0.002370564895618268,0.0,420.15302,0.0,-9.801,125.008,3.956,2007,0.43659933945450535,22050
,0.708,0.293,0.9630357507901713,0.00816542647772974,0.0,276.53179,0.0,-12.35,84.133,3.108,0,0.279642625276782,22050
0.38293509007501925,0.434,0.335,0.9999974053258283,0.0,0.0,100.20526,0.0,-6.885,134.104,0.0,0,0.27481627558840205,22050
0.5582369597440904,0.01,0.0,0.97344555977088,0.0,0.0,285.3873,0.0,-10.181,169.866,0.9179999999999999,1990,0.4349760317895153,22050
0.42409081096743817,1.4629999999999999,0.341,0.943979958402168,0.0012464042876307495,0.0,137.19465,0.0,-11.382,125.767,0.0,1968,0.35032760522744555,22050
0.5822855324360907,6.016,0.714,0.9864783031575084,0.004631308565459116,0.0,208.79628,0.0,-5.602,167.142,0.0,0,0.3017449095846954,22050
0.0,1.87,0.0,0.9999992986201754,0.0010696042324064132,0.0,285.1522,0.0,-7.613,182.198,2.732,2004,0.31155917564728197,22050
,5.111999999999999,0.0,0.987364198296409,0.0,0.0,236.09424,0.0,-11.326,119.035,2.62,1985,0.44925387694771113,22050
0.0,7.182,0.408,0.9701265635665135,0.02045186155335598,0.0,214.30812,0.0,-10.304,171.463,3.26,0,0.0,22050
,7.65,0.707,0.9494112763862866,0.0,0.0,282.09587,0.0,-25.038,128.251,0.0,1994,0.3184586233333446,22050
0.7367369862701207,0.314,0.493,0.956920292742144,0.019043562780102618,0.0,293.53751,0.0,-12.359,146.454,2.88,1996,0.504964405986607,22050
0.0,0.0,0.472,0.9429099137552255,0.02409549694314373,0.0,254.9024,0.0,-6.41,93.99,1.996,2005,0.3312149897920565,22050
,0.852,0.479,0.9999994627189324,0.0,0.0,670.04036,0.0,-15.469,144.737,1.112,0,0.3075702943770519,22050
0.0,0.6479999999999999,0.301,0.9915960120321782,0.0,0.0,541.51791,0.0,-8.71,149.864,0.236,2001,0.35028551221922216,22050
0.4923941963289651,0.014,0.0,0.9436555400644,0.0,0.0,168.33261,0.0,-7.661,116.009,2.344,2004,0.36700796149333836,22050
,0.143,0.0,0.9860079896154119,0.0013134525388497232,0.0,240.5873,0.0,-5.715,97.015,4.0,0,0.29966742755216763,22050
0.30977463966835117,5.084999999999999,0.599,0.9731080580680487,0.002043829776376575,0.0,228.49261,0.0,-7.917,104.12,2.04,0,0.38976551809145177,22050
0.26586104921065007,0.538,0.0,0.9083897035188472,0.009038500960544297,0.0,294.73914,0.0,-10.647,101.303,4.0,0,0.440056503416159,22050
0.5033812362063191,1.155,0.399,0.9999977934536635,0.00031071774944522253,0.0,222.06649,0.0,-4.744,99.374,0.856,0,0.33750728916593725,22050
0.2998774882739778,1.572,0.0,0.9783904823406016,0.01417263619626023,0.0,183.87546,0.0,-4.528,74.884,0.0,0,0.326430852787923,22050
,1.3,0.0,0.980283035637688,0.0,0.0,202.23955,0.0,-9.637,107.728,1.6710000000000003,0,0.2855912715175029,22050
0.46736563132813813,0.451,0.386,0.9803185820286718,0.0024974353828657193,0.0,811.2322,0.0,-17.88,71.416,4.74,1994,0.3602004478694047,22050
0.5729201479465231,5.805,0.0,0.9429754097611847,0.00020267461522224301,0.0,330.57914,0.0,-7.111,136.044,2.332,2009,0.3648188702400161,22050
,4.62,0.632,0.8895249940177788,0.0007960091141220646,0.0,164.57098,0.0,-7.453,145.343,0.712,0,0.360829937368727,22050
,2.9819999999999998,0.583,0.9777309962202274,0.0015399041504828939,0.0,231.18322,0.0,-8.029,90.038,3.0,0,0.37897186363589425,22050
,0.22799999999999998,0.311,1.0000005139060886,0.0,0.0,214.04689,0.0,-10.696,126.482,0.04,0,0.1489854809922737,22050
0.0,1.054,0.466,0.9496941514405404,0.0,0.0,126.69342,0.0,-14.527,117.236,1.7189999999999999,0,0.4048973354801111,22050
0.4267094754910437,3.084,0.56,0.9636758865690495,0.002046921410724388,0.0,231.07873,0.0,-8.456,85.375,1.408,0,0.3458002284002047,22050
0.40790171721807383,2.793,0.0,0.9776918431939302,0.0005857485699367057,0.0,322.66404,0.0,-7.737,156.948,3.0,2007,0.4484597679046489,22050
,2.835,0.483,0.97471725072137,0.0,0.0,215.562,0.0,-6.433,111.953,4.0,2003,0.3448144687039853,22050
0.0,0.525,0.241,0.9798628233443172,0.0005979400898198006,0.0,304.37832,0.0,-8.4,105.207,5.0,0,0.31503331359930864,22050
0.476435219642529,3.4699999999999998,0.0,0.9861004986944157,0.011040798816332069,0.0,254.51057,0.0,-3.858,104.99,2.3760000000000003,2005,0.5314367365425635,22050
,0.43,0.426,0.9704392310058997,0.0004743806163774845,0.0,250.85342,0.0,-8.19,135.038,0.192,2001,0.5789935486635668,22050
0.0,2.316,0.489,0.9454515323831697,0.0014801926725293783,0.0,127.68608,0.0,-8.688,85.261,3.052,0,0.3294326643532808,22050
,1.7249999999999999,0.174,0.9593186615163957,0.003716322029561904,0.0,281.73016,0.0,-4.843,131.319,3.188,1987,0.7665454507572961,22050
,7.832,0.705,0.9601400343185288,0.001355457020675895,0.0,121.73016,0.0,-12.744,151.73,2.634,1994,0.4621901045907786,22050
0.7574713866132109,3.552,0.0,0.9884522363444588,0.0,0.0,366.39302,0.0,-6.788,177.662,2.696,1994,0.5744970259575144,22050
,0.0,0.1,0.9384424518525457,0.0006828785150418388,0.0,149.36771,0.0,-7.798,185.76,2.496,1999,0.0,22050
,7.63,0.0,0.956979330597195,0.0,0.0,222.69342,0.0,-8.209,105.95,3.4,0,0.41119568787754324,22050
0.0,0.704,0.815,0.9663920464988992,0.0012282926265681153,0.0,342.7522,0.0,-14.419,87.557,3.06,0,0.4300551773519154,22050
0.349166902124596,0.433,0.586,0.9850554357442458,0.0005721312232079089,0.0,543.58159,0.0,-10.591,0.0,3.0,0,0.38880031291510264,22050
,0.0,0.456,0.9611362498147275,0.01946554448681164,0.0,220.08118,0.0,-13.308,120.984,4.0,0,0.0,22050
,1.8900000000000001,0.388,0.9896746177872396,0.0,0.0,243.98322,0.0,-7.807,141.205,3.0,0,0.3191032216881931,22050
0.26586104921065007,1.1400000000000001,0.0,0.9656161976717487,0.009470453614542443,0.0,237.7922,0.0,-5.345,120.716,3.0,0,0.3413762676298949,22050
0.0,7.880000000000001,0.531,0.96987984944714,0.001286261983103991,0.0,182.69995,0.0,-18.526,108.188,0.0,0,0.3601450565062343,22050
0.6420910376375009,0.0,0.744,0.9487287261194497,0.0009161940892069723,0.0,256.49587,0.0,-9.339,111.039,2.52,2003,0.4159376408281591,22050
0.6068072928412985,5.632,0.0,0.9612465799301136,0.0015201313595697415,0.0,276.94975,0.0,-9.716,102.739,4.0,1992,0.370628891638349,22050
0.0,2.6500000000000004,0.0,0.936031059080432,0.0038677738774312133,0.0,537.25995,0.0,-17.495,100.275,2.716,0,0.0,22050
0.2884816426560289,5.319,0.536,0.9999990071823736,0.0005046822933954792,0.0,120.86812,0.0,-10.33,187.323,0.0,2000,0.29780931301476227,22050
0.0,10.559999999999999,0.739,0.9875323660464759,0.0,0.0,409.70404,0.0,-5.516,125.016,1.064,0,0.0,22050
0.21508031850922793,0.02,0.0,0.9328998146842536,0.0005322034933277088,0.0,321.30567,0.0,-7.253,149.939,0.456,0,0.35045449016341074,22050
0.5317220984213001,0.38699999999999996,0.262,0.9262431825642067,0.000605273033402124,0.0,227.99628,0.0,-3.229,147.975,3.464,2006,0.3409151363029318,22050
0.319565986882865,0.15000000000000002,0.338,0.9728237528732554,0.0,0.0,249.25995,0.0,-6.57,115.005,2.676,0,0.37549448349380743,22050
0.0,3.521,0.59,0.9525905609689113,0.0007529814905653719,0.0,173.97506,0.0,-9.329,140.9,0.0,2006,0.36221895681539285,22050
,0.29000000000000004,0.262,0.9768341282677085,0.0008832904302694068,0.0,246.80444,0.0,-4.133,126.976,1.32,0,0.41759331728140514,22050
,0.066,0.0,0.9523056520802174,0.0,0.0,198.19057,0.0,-6.806,129.987,0.04,0,0.3031364779453983,22050
0.0,1.08,0.554,0.9732509248797371,0.0018840077047394487,0.0,211.25179,0.0,-14.094,43.967,0.0,0,0.3161559873970384,22050
,0.048,0.157,0.9572071036965015,0.0,0.0,320.93995,0.0,-4.962,87.122,3.36,0,0.37805612520925236,22050
0.6615766918618352,0.375,0.0,0.9447546932160498,0.0,0.0,215.82322,0.0,-4.176,164.002,0.0,2005,0.7108790709912577,22050
0.21508031850922793,0.399,0.481,0.9624500595357995,0.003399823586931656,0.0,180.00934,0.0,-10.702,146.24,0.0,1993,0.48072478092092114,22050
0.0,0.0,0.77,0.9569807940579337,0.013291619773561244,0.0,189.51791,0.0,-19.944,103.666,3.0,0,0.34128872330078414,22050
,3.955,0.515,0.9570913274859798,0.0010241149556068528,0.0,223.60771,0.0,-6.804,98.501,3.144,1999,0.3036181631192548,22050
0.722844727956539,0.561,0.0,0.9882137311909674,0.014062606184451602,0.0,252.65587,0.0,-7.825,151.699,3.324,2005,0.37784917296277154,22050
,3.2350000000000003,0.458,0.9641135860999562,0.0,0.0,153.25995,0.0,-12.187,197.704,0.0,0,0.26712486735047014,22050
0.27718843257631015,0.0,0.602,0.950113747296257,0.0,0.0,197.40689,0.0,-13.984,80.391,2.622,0,0.3796711247498673,22050
0.6451594473715897,0.0,0.74,0.9704612886542424,0.0003550468129222838,0.0,219.68934,0.0,-10.208,93.376,1.344,0,0.5455719612113675,22050
0.710101510433833,0.651,0.272,0.9824656821912676,0.013105204393258048,0.0,237.84444,0.0,-3.492,110.107,3.412,2008,0.4558259788030443,22050
,2.0759999999999996,0.0,0.9079248481354728,0.0,0.0,326.60853,0.0,-4.136,120.022,3.144,2006,0.4558259788030443,22050
0.7388149958620513,0.0,0.0,0.9542040516465313,0.0,0.0,213.13261,0.0,-5.382,91.922,1.428,1997,0.536219992815098,22050
,1.51,0.504,0.9892048605750724,0.0,0.0,237.66159,0.0,-4.651,151.284,0.648,2002,0.5422899334343946,22050
,0.16,0.3,0.9853675752815052,0.0266923370816825,0.0,159.63383,0.0,-12.013,120.012,0.0,0,0.0,22050
0.4454545254934259,7.224,0.588,0.9303804047156111,0.0016393416043821944,0.0,222.04036,0.0,-11.607,144.975,4.0,1996,0.40358823765010066,22050
0.2618528367769491,0.094,0.252,0.9656203178938794,0.0019270201457635945,0.0,158.27546,0.0,-14.677,112.248,0.73,0,0.41741046690001027,22050
0.42512465831305757,8.514,0.0,0.9484623134173824,0.00035192779995658056,0.0,355.18649,0.0,-8.01,125.245,0.2,1980,0.4652702100858289,22050
0.24642312781570433,4.67,0.0,0.9736115515638574,0.0008221784597073827,0.0,229.8771,0.0,-5.443,140.202,1.584,0,0.389230135470802,22050
,3.505,0.492,0.9867321622644638,0.0,0.0,588.85179,0.0,-16.479,59.678,0.0,0,0.3490378943527972,22050
0.338886720010706,3.7870000000000004,0.586,0.9585298307405403,0.0004146561120754064,0.0,315.92444,0.0,-6.737,126.94,4.0,0,0.462537498241057,22050
,0.575,0.0,0.9926154175126428,0.0,0.0,291.63057,0.0,-7.46,174.524,0.0,0,0.3990337695919729,22050
0.637311276400838,3.3150000000000004,0.693,0.9598713774323274,0.0003314540979885298,0.0,304.71791,0.0,-7.269,227.161,2.58,1996,0.543954417055839,22050
0.26586104921065007,4.928,0.623,0.9433945696032403,0.00937222096835689,0.0,233.45587,0.0,-7.92,118.152,2.384,0,0.34818432106564273,22050
,4.98,0.0,0.94750172608628,0.010308821344999778,0.0,249.49506,0.0,-12.005,206.02,0.0,1993,0.3511702117219038,22050
0.2707759989463275,0.326,0.419,0.9766587846150802,0.000409701587930519,0.0,329.50812,0.0,-9.864,132.611,2.552,1999,0.4189468712511175,22050
,5.088,0.644,0.9378924708423761,0.0005084642492322836,0.0,232.07138,0.0,-4.252,120.309,3.52,0,0.3994315443110678,22050
0.0,3.25,0.536,0.9635295909710594,0.0,0.0,157.49179,0.0,-18.692,182.408,0.0,0,0.281887097438807,22050
,7.48,0.0,0.9999997846035015,0.0,0.0,185.70404,0.0,-16.104,83.957,0.5369999999999999,1987,0.6222089601294355,22050
,2.54,0.458,0.9471255167887073,0.0023249739933898623,0.0,185.80853,0.0,-17.379,130.255,3.4,0,0.3241574928410268,22050
0.2936800218307282,7.7669999999999995,0.594,0.960761209681443,0.002095229694474995,0.0,172.77342,0.0,-10.853,159.081,0.0,1979,0.293359843278725,22050
0.0,0.0,0.507,0.97460682314707,0.00206597785344658,0.0,164.57098,0.0,-12.941,97.487,3.884,0,0.3143789082552967,22050
,1.73,0.0,0.9465998306048705,0.005835750771096225,0.0,170.50077,0.0,-13.575,192.66,0.0,0,0.39717904259160935,22050
,2.504,0.358,0.9467647738986291,0.0009166621585570009,0.0,210.54649,0.0,-22.788,41.133,0.0,2008,0.3504766308393098,22050
,1.111,0.0,0.9637495044961821,0.00651997729717883,0.0,138.34404,0.0,-15.545,88.95,7.0,0,0.3247593186935659,22050
0.6206107180693496,0.0,0.62,0.9591357050007945,0.0005975195461495222,0.0,299.57179,0.0,-10.915,155.999,0.672,1981,0.5115461837748246,22050
,5.7780000000000005,0.459,0.9871347052822653,0.007184493577553151,0.0,203.91138,0.0,-6.267,183.907,2.444,1982,0.4659834230048429,22050
,0.036000000000000004,0.237,0.9905936867048025,0.0009085575847813724,0.0,361.01179,0.0,-7.993,136.964,0.06,0,0.3804066920288365,22050
0.6400173188012475,0.517,0.428,0.9532209221215522,0.0,0.0,277.02812,0.0,-6.425,119.813,4.0,2006,0.5165351796732451,22050
,3.4,0.0,0.9692970048779236,0.005369816842995023,0.0,421.61587,0.0,-5.651,93.937,3.544,0,0.34593570218633163,22050
0.5480056205197228,5.208,0.0,0.9744908321168211,0.004385428483479558,0.0,213.89016,0.0,-7.345,120.188,0.08,2010,0.457611173992295,22050
0.39200877147130697,3.666,0.517,0.9547062643667192,0.0005927083066546624,0.0,183.90159,0.0,-3.737,99.487,5.0,2003,0.5124556425769484,22050
0.5420847628074396,0.0,0.559,0.9264467218516863,0.0013548853073023978,0.0,301.87057,0.0,-10.432,84.56,5.229,2001,0.3948844378399719,22050
,4.389,0.619,1.0000018718497417,0.0,0.0,251.08853,0.0,-10.978,192.068,2.612,0,0.0,22050
,0.59,0.0,0.9513571668825531,0.005417420436856555,0.0,189.20444,0.0,-4.713,130.939,1.66,2009,0.5354083792298137,22050
0.7022597665747442,7.182,0.605,0.9445992503083214,0.0018351241200614168,0.0,218.51383,0.0,-14.274,158.754,0.86,1976,0.443708895002134,22050
,2.622,0.79,0.9494880240108305,0.0004328981081695106,0.0,182.49098,0.0,-16.077,98.501,0.0,0,0.2741977710890841,22050
,1.606,0.616,0.9796385821566073,0.010812580101628841,0.0,254.98077,0.0,-5.533,99.694,4.0,2003,0.6120672682978017,22050
0.26586104921065007,7.1610000000000005,0.586,0.9860989601024776,0.005195177798524686,0.0,512.78322,0.0,-8.575,95.002,3.356,1997,0.4308976087151808,22050
0.368413732666965,2.51,0.0,0.9722908708142604,0.0007767656975691661,0.0,332.14649,0.0,-10.486,89.346,2.548,0,0.5204121100542216,22050
,2.11,0.35,0.993998489238594,0.03081333014345588,0.0,361.1424,0.0,-11.619,178.343,4.109,0,0.3597572438501757,22050
0.37598430150044215,5.401,0.902,0.9834523950613547,0.0002622467994543249,0.0,297.42975,0.0,-6.253,170.238,0.492,0,0.3836779824609243,22050
0.7507011977395635,0.0,0.0,0.9650154016944553,0.000611759508216542,0.0,269.71383,0.0,-12.535,143.137,1.828,1971,0.40456653752608035,22050
0.6282967960600924,3.93,0.769,0.9611599286123768,0.003491389788158649,0.0,137.19465,0.0,-11.737,119.441,2.256,1988,0.35970936326976416,22050
0.6515698255058158,3.395,0.588,0.980573124537822,0.0,0.0,175.96036,0.0,-1.983,140.618,0.0,2005,0.5684918154445614,22050
0.28764339610231443,2.52,0.356,0.9618832358653076,0.0,0.0,182.282,0.0,-11.281,104.131,3.756,2005,0.34837164734733855,22050
0.45972498833129394,0.0,0.716,0.9528860526019801,0.006675462463636157,0.0,331.36281,0.0,-30.285,87.94,3.344,1989,0.5031516059846183,22050
,1.548,0.435,0.9423658619046629,0.001652483901290878,0.0,142.21016,0.0,-8.813,89.342,3.904,1962,0.3829345925184262,22050
0.3940715296069285,2.04,0.588,0.9999985794898218,0.0,0.0,344.94649,0.0,-22.646,127.677,0.17,2005,0.38585130439353366,22050
0.6524366550596181,2.608,0.458,1.0000007449615416,0.0005182341159543004,0.0,308.74077,0.0,-3.217,198.464,0.296,2005,0.44617054317222404,22050
0.0,4.249,0.62,0.9638202995216623,0.0019896275573700163,0.0,223.65995,0.0,-4.779,101.901,0.712,0,0.38623768283972165,22050
